dataset,language,sent_id,dependency_distance
human,en,en-human-0003290,4
human,en,en-human-0003290,1
human,en,en-human-0003290,2
human,en,en-human-0003290,2
human,en,en-human-0003290,1
human,en,en-human-0003290,3
human,en,en-human-0003290,2
human,en,en-human-0003290,1
human,en,en-human-0003290,3
human,en,en-human-0003290,5
human,en,en-human-0003290,2
human,en,en-human-0003290,1
human,en,en-human-0003290,2
human,en,en-human-0003290,1
human,en,en-human-0003290,15
human,en,en-human-0003290,1
human,en,en-human-0003290,3
human,en,en-human-0003290,2
human,en,en-human-0003290,1
human,en,en-human-0003290,1
human,en,en-human-0003290,2
human,en,en-human-0003290,1
human,en,en-human-0003290,2
human,en,en-human-0003290,2
human,en,en-human-0003290,1
human,en,en-human-0003290,4
human,en,en-human-0003290,2
human,en,en-human-0003290,1
human,en,en-human-0003290,10
human,en,en-human-0003290,2
human,en,en-human-0003290,1
human,en,en-human-0003290,3
human,en,en-human-0003290,1
human,en,en-human-0003290,2
human,en,en-human-0003291,1
human,en,en-human-0003291,3
human,en,en-human-0003291,2
human,en,en-human-0003291,1
human,en,en-human-0003291,2
human,en,en-human-0003291,1
human,en,en-human-0003291,3
human,en,en-human-0003291,1
human,en,en-human-0003291,1
human,en,en-human-0003291,2
human,en,en-human-0003291,1
human,en,en-human-0003291,1
human,en,en-human-0003291,3
human,en,en-human-0003291,1
human,en,en-human-0003291,6
human,en,en-human-0003291,1
human,en,en-human-0003291,2
human,en,en-human-0003291,1
human,en,en-human-0003291,10
human,en,en-human-0003291,1
human,en,en-human-0003291,2
human,en,en-human-0003291,4
human,en,en-human-0003291,3
human,en,en-human-0003291,2
human,en,en-human-0003291,1
human,en,en-human-0003291,17
human,en,en-human-0003291,3
human,en,en-human-0003291,2
human,en,en-human-0003291,1
human,en,en-human-0003291,4
human,en,en-human-0003291,2
human,en,en-human-0003291,1
human,en,en-human-0003291,3
human,en,en-human-0003292,1
human,en,en-human-0003292,3
human,en,en-human-0003292,2
human,en,en-human-0003292,1
human,en,en-human-0003292,2
human,en,en-human-0003292,1
human,en,en-human-0003292,3
human,en,en-human-0003292,2
human,en,en-human-0003292,1
human,en,en-human-0003292,3
human,en,en-human-0003292,1
human,en,en-human-0003292,2
human,en,en-human-0003292,5
human,en,en-human-0003292,4
human,en,en-human-0003292,3
human,en,en-human-0003292,1
human,en,en-human-0003292,2
human,en,en-human-0003292,8
human,en,en-human-0003292,2
human,en,en-human-0003292,1
human,en,en-human-0003292,3
human,en,en-human-0003292,1
human,en,en-human-0003292,3
human,en,en-human-0003292,1
human,en,en-human-0003292,2
human,en,en-human-0003292,1
human,en,en-human-0003292,2
human,en,en-human-0003292,2
human,en,en-human-0003292,1
human,en,en-human-0003292,7
human,en,en-human-0003292,3
human,en,en-human-0003292,2
human,en,en-human-0003292,1
human,en,en-human-0003292,4
human,en,en-human-0003292,1
human,en,en-human-0003292,2
human,en,en-human-0003292,1
human,en,en-human-0003293,2
human,en,en-human-0003293,1
human,en,en-human-0003293,7
human,en,en-human-0003293,6
human,en,en-human-0003293,5
human,en,en-human-0003293,4
human,en,en-human-0003293,2
human,en,en-human-0003293,1
human,en,en-human-0003293,3
human,en,en-human-0003293,1
human,en,en-human-0003293,2
human,en,en-human-0003293,1
human,en,en-human-0003293,4
human,en,en-human-0003293,1
human,en,en-human-0003293,7
human,en,en-human-0003293,1
human,en,en-human-0003293,2
human,en,en-human-0003293,1
human,en,en-human-0003293,2
human,en,en-human-0003293,1
human,en,en-human-0003293,3
human,en,en-human-0003293,1
human,en,en-human-0003293,9
human,en,en-human-0003293,4
human,en,en-human-0003293,2
human,en,en-human-0003293,1
human,en,en-human-0003293,1
human,en,en-human-0003293,16
human,en,en-human-0003293,1
human,en,en-human-0003293,2
human,en,en-human-0003294,2
human,en,en-human-0003294,1
human,en,en-human-0003294,7
human,en,en-human-0003294,6
human,en,en-human-0003294,5
human,en,en-human-0003294,4
human,en,en-human-0003294,1
human,en,en-human-0003294,2
human,en,en-human-0003294,1
human,en,en-human-0003294,8
human,en,en-human-0003294,1
human,en,en-human-0003294,6
human,en,en-human-0003294,2
human,en,en-human-0003294,1
human,en,en-human-0003294,3
human,en,en-human-0003294,2
human,en,en-human-0003294,1
human,en,en-human-0003294,10
human,en,en-human-0003294,1
human,en,en-human-0003294,1
human,en,en-human-0003294,3
human,en,en-human-0003295,1
human,en,en-human-0003295,6
human,en,en-human-0003295,2
human,en,en-human-0003295,1
human,en,en-human-0003295,3
human,en,en-human-0003295,2
human,en,en-human-0003295,1
human,en,en-human-0003295,1
human,en,en-human-0003295,2
human,en,en-human-0003295,2
human,en,en-human-0003295,1
human,en,en-human-0003295,5
human,en,en-human-0003295,1
human,en,en-human-0003295,3
human,en,en-human-0003295,2
human,en,en-human-0003295,1
human,en,en-human-0003295,3
human,en,en-human-0003296,3
human,en,en-human-0003296,2
human,en,en-human-0003296,1
human,en,en-human-0003296,8
human,en,en-human-0003296,1
human,en,en-human-0003296,5
human,en,en-human-0003296,2
human,en,en-human-0003296,1
human,en,en-human-0003296,3
human,en,en-human-0003296,1
human,en,en-human-0003296,4
human,en,en-human-0003296,1
human,en,en-human-0003296,2
human,en,en-human-0003296,1
human,en,en-human-0003296,6
human,en,en-human-0003296,3
human,en,en-human-0003296,2
human,en,en-human-0003296,1
human,en,en-human-0003296,4
human,en,en-human-0003297,12
human,en,en-human-0003297,3
human,en,en-human-0003297,2
human,en,en-human-0003297,1
human,en,en-human-0003297,8
human,en,en-human-0003297,1
human,en,en-human-0003297,5
human,en,en-human-0003297,1
human,en,en-human-0003297,2
human,en,en-human-0003297,2
human,en,en-human-0003297,1
human,en,en-human-0003298,1
human,en,en-human-0003298,6
human,en,en-human-0003298,1
human,en,en-human-0003298,2
human,en,en-human-0003298,1
human,en,en-human-0003298,2
human,en,en-human-0003298,1
human,en,en-human-0003299,3
human,en,en-human-0003299,2
human,en,en-human-0003299,1
human,en,en-human-0003299,1
human,en,en-human-0003299,2
human,en,en-human-0003300,3
human,en,en-human-0003300,2
human,en,en-human-0003300,1
human,en,en-human-0003300,3
human,en,en-human-0003300,1
human,en,en-human-0003300,1
human,en,en-human-0003300,2
human,en,en-human-0003301,3
human,en,en-human-0003301,2
human,en,en-human-0003301,1
human,en,en-human-0003301,3
human,en,en-human-0003301,1
human,en,en-human-0003301,2
human,en,en-human-0003301,1
human,en,en-human-0003301,3
human,en,en-human-0003301,1
human,en,en-human-0003301,5
human,en,en-human-0003301,1
human,en,en-human-0003301,2
human,en,en-human-0003301,1
human,en,en-human-0003301,4
human,en,en-human-0003302,2
human,en,en-human-0003302,1
human,en,en-human-0003302,5
human,en,en-human-0003302,4
human,en,en-human-0003302,1
human,en,en-human-0003302,2
human,en,en-human-0003302,1
human,en,en-human-0003302,1
human,en,en-human-0003302,2
human,en,en-human-0003303,2
human,en,en-human-0003303,1
human,en,en-human-0003303,4
human,en,en-human-0003303,3
human,en,en-human-0003303,2
human,en,en-human-0003303,1
human,en,en-human-0003303,1
human,en,en-human-0003303,2
human,en,en-human-0003304,2
human,en,en-human-0003304,1
human,en,en-human-0003304,1
human,en,en-human-0003304,2
human,en,en-human-0003304,3
human,en,en-human-0003304,2
human,en,en-human-0003304,1
human,en,en-human-0003304,4
human,en,en-human-0003304,1
human,en,en-human-0003304,7
human,en,en-human-0003304,1
human,en,en-human-0003304,2
human,en,en-human-0003304,1
human,en,en-human-0003304,12
human,en,en-human-0003304,14
human,en,en-human-0003304,16
human,en,en-human-0003304,1
human,en,en-human-0003304,1
human,en,en-human-0003304,1
human,en,en-human-0003304,20
human,en,en-human-0003304,2
human,en,en-human-0003304,1
human,en,en-human-0003304,3
human,en,en-human-0003304,2
human,en,en-human-0003304,3
human,en,en-human-0003304,2
human,en,en-human-0003304,1
human,en,en-human-0003304,6
human,en,en-human-0003305,1
human,en,en-human-0003305,3
human,en,en-human-0003305,1
human,en,en-human-0003305,3
human,en,en-human-0003305,2
human,en,en-human-0003305,1
human,en,en-human-0003305,4
human,en,en-human-0003305,1
human,en,en-human-0003305,2
human,en,en-human-0003305,3
human,en,en-human-0003305,2
human,en,en-human-0003305,1
human,en,en-human-0003305,6
human,en,en-human-0003305,3
human,en,en-human-0003305,2
human,en,en-human-0003305,1
human,en,en-human-0003305,10
human,en,en-human-0003305,1
human,en,en-human-0003305,2
human,en,en-human-0003306,1
human,en,en-human-0003306,2
human,en,en-human-0003306,1
human,en,en-human-0003306,3
human,en,en-human-0003306,1
human,en,en-human-0003306,8
human,en,en-human-0003306,3
human,en,en-human-0003306,2
human,en,en-human-0003306,1
human,en,en-human-0003306,4
human,en,en-human-0003306,3
human,en,en-human-0003306,2
human,en,en-human-0003306,1
human,en,en-human-0003306,4
human,en,en-human-0003306,1
human,en,en-human-0003306,10
human,en,en-human-0003306,1
human,en,en-human-0003306,2
human,en,en-human-0003307,2
human,en,en-human-0003307,1
human,en,en-human-0003307,7
human,en,en-human-0003307,2
human,en,en-human-0003307,1
human,en,en-human-0003307,3
human,en,en-human-0003307,2
human,en,en-human-0003307,1
human,en,en-human-0003307,1
human,en,en-human-0003307,2
human,en,en-human-0003307,1
human,en,en-human-0003307,4
human,en,en-human-0003308,3
human,en,en-human-0003308,2
human,en,en-human-0003308,1
human,en,en-human-0003308,1
human,en,en-human-0003308,1
human,en,en-human-0003308,3
human,en,en-human-0003308,1
human,en,en-human-0003308,2
human,en,en-human-0003308,1
human,en,en-human-0003308,4
human,en,en-human-0003308,1
human,en,en-human-0003308,2
human,en,en-human-0003308,1
human,en,en-human-0003308,4
human,en,en-human-0003308,2
human,en,en-human-0003308,1
human,en,en-human-0003308,3
human,en,en-human-0003308,1
human,en,en-human-0003308,14
human,en,en-human-0003308,2
human,en,en-human-0003308,3
human,en,en-human-0003308,1
human,en,en-human-0003308,6
human,en,en-human-0003308,1
human,en,en-human-0003308,2
human,en,en-human-0003309,2
human,en,en-human-0003309,1
human,en,en-human-0003309,7
human,en,en-human-0003309,2
human,en,en-human-0003309,1
human,en,en-human-0003309,3
human,en,en-human-0003309,2
human,en,en-human-0003309,1
human,en,en-human-0003309,1
human,en,en-human-0003309,2
human,en,en-human-0003309,1
human,en,en-human-0003310,13
human,en,en-human-0003310,2
human,en,en-human-0003310,1
human,en,en-human-0003310,10
human,en,en-human-0003310,1
human,en,en-human-0003310,2
human,en,en-human-0003310,1
human,en,en-human-0003310,3
human,en,en-human-0003310,1
human,en,en-human-0003310,2
human,en,en-human-0003310,1
human,en,en-human-0003310,1
human,en,en-human-0003310,2
human,en,en-human-0003310,5
human,en,en-human-0003310,4
human,en,en-human-0003310,3
human,en,en-human-0003310,2
human,en,en-human-0003310,1
human,en,en-human-0003310,6
human,en,en-human-0003310,3
human,en,en-human-0003310,2
human,en,en-human-0003310,1
human,en,en-human-0003310,13
human,en,en-human-0003310,1
human,en,en-human-0003310,3
human,en,en-human-0003310,2
human,en,en-human-0003310,1
human,en,en-human-0003310,5
human,en,en-human-0003311,3
human,en,en-human-0003311,1
human,en,en-human-0003311,1
human,en,en-human-0003311,4
human,en,en-human-0003311,2
human,en,en-human-0003311,1
human,en,en-human-0003311,2
human,en,en-human-0003311,1
human,en,en-human-0003311,3
human,en,en-human-0003311,2
human,en,en-human-0003311,1
human,en,en-human-0003311,3
human,en,en-human-0003311,8
human,en,en-human-0003311,1
human,en,en-human-0003311,1
human,en,en-human-0003311,5
human,en,en-human-0003311,2
human,en,en-human-0003311,1
human,en,en-human-0003311,3
human,en,en-human-0003311,1
human,en,en-human-0003311,13
human,en,en-human-0003311,3
human,en,en-human-0003311,2
human,en,en-human-0003311,1
human,en,en-human-0003311,4
human,en,en-human-0003311,2
human,en,en-human-0003311,1
human,en,en-human-0003311,3
human,en,en-human-0003312,3
human,en,en-human-0003312,2
human,en,en-human-0003312,1
human,en,en-human-0003312,1
human,en,en-human-0003312,2
human,en,en-human-0003312,1
human,en,en-human-0003312,10
human,en,en-human-0003312,9
human,en,en-human-0003312,4
human,en,en-human-0003312,2
human,en,en-human-0003312,1
human,en,en-human-0003312,4
human,en,en-human-0003312,1
human,en,en-human-0003312,2
human,en,en-human-0003312,1
human,en,en-human-0003312,12
human,en,en-human-0003312,2
human,en,en-human-0003312,1
human,en,en-human-0003312,3
human,en,en-human-0003312,1
human,en,en-human-0003312,2
human,en,en-human-0003312,1
human,en,en-human-0003312,4
human,en,en-human-0003312,2
human,en,en-human-0003312,1
human,en,en-human-0003312,3
human,en,en-human-0003312,4
human,en,en-human-0003312,3
human,en,en-human-0003312,2
human,en,en-human-0003312,1
human,en,en-human-0003312,8
human,en,en-human-0003312,3
human,en,en-human-0003312,2
human,en,en-human-0003312,1
human,en,en-human-0003312,34
human,en,en-human-0003312,3
human,en,en-human-0003312,2
human,en,en-human-0003312,1
human,en,en-human-0003312,4
human,en,en-human-0003312,2
human,en,en-human-0003312,1
human,en,en-human-0003312,3
human,en,en-human-0003313,16
human,en,en-human-0003313,7
human,en,en-human-0003313,6
human,en,en-human-0003313,2
human,en,en-human-0003313,1
human,en,en-human-0003313,4
human,en,en-human-0003313,1
human,en,en-human-0003313,8
human,en,en-human-0003313,5
human,en,en-human-0003313,2
human,en,en-human-0003313,1
human,en,en-human-0003313,3
human,en,en-human-0003313,1
human,en,en-human-0003313,1
human,en,en-human-0003313,3
human,en,en-human-0003313,2
human,en,en-human-0003313,1
human,en,en-human-0003313,4
human,en,en-human-0003313,1
human,en,en-human-0003313,3
human,en,en-human-0003313,3
human,en,en-human-0003313,2
human,en,en-human-0003313,1
human,en,en-human-0003313,4
human,en,en-human-0003314,4
human,en,en-human-0003314,3
human,en,en-human-0003314,2
human,en,en-human-0003314,1
human,en,en-human-0003314,2
human,en,en-human-0003314,1
human,en,en-human-0003314,3
human,en,en-human-0003315,2
human,en,en-human-0003315,1
human,en,en-human-0003315,16
human,en,en-human-0003315,2
human,en,en-human-0003315,1
human,en,en-human-0003315,3
human,en,en-human-0003315,1
human,en,en-human-0003315,2
human,en,en-human-0003315,1
human,en,en-human-0003315,2
human,en,en-human-0003315,1
human,en,en-human-0003315,6
human,en,en-human-0003315,1
human,en,en-human-0003315,2
human,en,en-human-0003315,3
human,en,en-human-0003315,2
human,en,en-human-0003315,1
human,en,en-human-0003315,1
human,en,en-human-0003315,2
human,en,en-human-0003315,1
human,en,en-human-0003315,1
human,en,en-human-0003315,2
human,en,en-human-0003316,2
human,en,en-human-0003316,1
human,en,en-human-0003316,1
human,en,en-human-0003316,2
human,en,en-human-0003316,3
human,en,en-human-0003316,2
human,en,en-human-0003316,1
human,en,en-human-0003316,5
human,en,en-human-0003316,7
human,en,en-human-0003316,3
human,en,en-human-0003316,2
human,en,en-human-0003316,1
human,en,en-human-0003316,11
human,en,en-human-0003316,4
human,en,en-human-0003316,3
human,en,en-human-0003316,2
human,en,en-human-0003316,1
human,en,en-human-0003316,5
human,en,en-human-0003317,2
human,en,en-human-0003317,1
human,en,en-human-0003317,1
human,en,en-human-0003317,2
human,en,en-human-0003317,2
human,en,en-human-0003317,4
human,en,en-human-0003317,1
human,en,en-human-0003317,6
human,en,en-human-0003318,5
human,en,en-human-0003318,4
human,en,en-human-0003318,3
human,en,en-human-0003318,2
human,en,en-human-0003318,1
human,en,en-human-0003318,2
human,en,en-human-0003318,1
human,en,en-human-0003318,3
human,en,en-human-0003318,1
human,en,en-human-0003318,2
human,en,en-human-0003318,3
human,en,en-human-0003318,2
human,en,en-human-0003318,1
human,en,en-human-0003318,6
human,en,en-human-0003319,3
human,en,en-human-0003319,2
human,en,en-human-0003319,1
human,en,en-human-0003319,4
human,en,en-human-0003319,3
human,en,en-human-0003319,2
human,en,en-human-0003319,1
human,en,en-human-0003319,5
human,en,en-human-0003319,1
human,en,en-human-0003319,2
human,en,en-human-0003319,1
human,en,en-human-0003319,2
human,en,en-human-0003319,2
human,en,en-human-0003319,1
human,en,en-human-0003319,3
human,en,en-human-0003319,1
human,en,en-human-0003319,5
human,en,en-human-0003320,3
human,en,en-human-0003320,2
human,en,en-human-0003320,1
human,en,en-human-0003320,7
human,en,en-human-0003320,2
human,en,en-human-0003320,1
human,en,en-human-0003320,4
human,en,en-human-0003320,3
human,en,en-human-0003320,2
human,en,en-human-0003320,1
human,en,en-human-0003320,8
human,en,en-human-0003320,1
human,en,en-human-0003320,2
human,en,en-human-0003320,1
human,en,en-human-0003320,2
human,en,en-human-0003320,5
human,en,en-human-0003320,4
human,en,en-human-0003320,3
human,en,en-human-0003320,2
human,en,en-human-0003320,1
human,en,en-human-0003320,19
human,en,en-human-0003321,3
human,en,en-human-0003321,2
human,en,en-human-0003321,1
human,en,en-human-0003321,11
human,en,en-human-0003321,3
human,en,en-human-0003321,2
human,en,en-human-0003321,1
human,en,en-human-0003321,6
human,en,en-human-0003321,2
human,en,en-human-0003321,1
human,en,en-human-0003321,3
human,en,en-human-0003321,2
human,en,en-human-0003321,1
human,en,en-human-0003321,2
human,en,en-human-0003321,1
human,en,en-human-0003321,3
human,en,en-human-0003322,2
human,en,en-human-0003322,1
human,en,en-human-0003322,1
human,en,en-human-0003322,1
human,en,en-human-0003322,2
human,en,en-human-0003322,1
human,en,en-human-0003322,2
human,en,en-human-0003322,2
human,en,en-human-0003322,1
human,en,en-human-0003322,5
human,en,en-human-0003322,2
human,en,en-human-0003322,1
human,en,en-human-0003322,3
human,en,en-human-0003323,1
human,en,en-human-0003323,1
human,en,en-human-0003323,2
human,en,en-human-0003323,1
human,en,en-human-0003323,2
human,en,en-human-0003323,1
human,en,en-human-0003323,2
human,en,en-human-0003323,1
human,en,en-human-0003323,3
human,en,en-human-0003324,2
human,en,en-human-0003324,1
human,en,en-human-0003325,2
human,en,en-human-0003325,1
human,en,en-human-0003325,3
human,en,en-human-0003325,2
human,en,en-human-0003325,1
human,en,en-human-0003325,4
human,en,en-human-0003325,2
human,en,en-human-0003325,1
human,en,en-human-0003325,3
human,en,en-human-0003325,1
human,en,en-human-0003325,5
human,en,en-human-0003325,1
human,en,en-human-0003325,1
human,en,en-human-0003325,3
human,en,en-human-0003325,10
human,en,en-human-0003325,1
human,en,en-human-0003325,2
human,en,en-human-0003326,3
human,en,en-human-0003326,2
human,en,en-human-0003326,1
human,en,en-human-0003326,1
human,en,en-human-0003326,2
human,en,en-human-0003326,1
human,en,en-human-0003326,2
human,en,en-human-0003327,4
human,en,en-human-0003327,2
human,en,en-human-0003327,1
human,en,en-human-0003327,3
human,en,en-human-0003327,1
human,en,en-human-0003327,2
human,en,en-human-0003327,3
human,en,en-human-0003327,2
human,en,en-human-0003327,1
human,en,en-human-0003327,4
human,en,en-human-0003327,11
human,en,en-human-0003327,10
human,en,en-human-0003327,2
human,en,en-human-0003327,6
human,en,en-human-0003327,3
human,en,en-human-0003327,2
human,en,en-human-0003327,4
human,en,en-human-0003327,12
human,en,en-human-0003328,1
human,en,en-human-0003328,1
human,en,en-human-0003328,2
human,en,en-human-0003328,4
human,en,en-human-0003328,3
human,en,en-human-0003328,2
human,en,en-human-0003328,1
human,en,en-human-0003328,8
human,en,en-human-0003328,2
human,en,en-human-0003328,1
human,en,en-human-0003328,3
human,en,en-human-0003328,1
human,en,en-human-0003328,2
human,en,en-human-0003328,3
human,en,en-human-0003328,2
human,en,en-human-0003328,1
human,en,en-human-0003328,18
human,en,en-human-0003328,1
human,en,en-human-0003328,2
human,en,en-human-0003328,7
human,en,en-human-0003328,1
human,en,en-human-0003328,4
human,en,en-human-0003328,2
human,en,en-human-0003328,1
human,en,en-human-0003328,10
human,en,en-human-0003328,2
human,en,en-human-0003328,1
human,en,en-human-0003328,3
human,en,en-human-0003328,1
human,en,en-human-0003328,34
human,en,en-human-0003328,1
human,en,en-human-0003328,1
human,en,en-human-0003328,2
human,en,en-human-0003328,1
human,en,en-human-0003328,2
human,en,en-human-0003328,1
human,en,en-human-0003328,7
human,en,en-human-0003328,3
human,en,en-human-0003328,2
human,en,en-human-0003328,1
human,en,en-human-0003328,4
human,en,en-human-0003328,4
human,en,en-human-0003328,3
human,en,en-human-0003328,2
human,en,en-human-0003328,1
human,en,en-human-0003328,9
human,en,en-human-0003328,2
human,en,en-human-0003328,1
human,en,en-human-0003328,3
human,en,en-human-0003328,3
human,en,en-human-0003328,2
human,en,en-human-0003328,1
human,en,en-human-0003328,23
human,en,en-human-0003328,3
human,en,en-human-0003328,2
human,en,en-human-0003328,1
human,en,en-human-0003328,4
human,en,en-human-0003328,1
human,en,en-human-0003328,3
human,en,en-human-0003328,2
human,en,en-human-0003328,1
human,en,en-human-0003328,4
human,en,en-human-0003328,6
human,en,en-human-0003328,2
human,en,en-human-0003328,3
human,en,en-human-0003328,2
human,en,en-human-0003328,1
human,en,en-human-0003328,6
human,en,en-human-0003328,1
human,en,en-human-0003328,2
human,en,en-human-0003329,6
human,en,en-human-0003329,2
human,en,en-human-0003329,1
human,en,en-human-0003329,2
human,en,en-human-0003329,1
human,en,en-human-0003329,1
human,en,en-human-0003329,2
human,en,en-human-0003329,4
human,en,en-human-0003329,1
human,en,en-human-0003329,2
human,en,en-human-0003329,1
human,en,en-human-0003329,1
human,en,en-human-0003329,9
human,en,en-human-0003329,1
human,en,en-human-0003329,2
human,en,en-human-0003329,2
human,en,en-human-0003329,1
human,en,en-human-0003329,3
human,en,en-human-0003330,3
human,en,en-human-0003330,1
human,en,en-human-0003330,1
human,en,en-human-0003330,6
human,en,en-human-0003330,1
human,en,en-human-0003330,2
human,en,en-human-0003330,3
human,en,en-human-0003330,2
human,en,en-human-0003330,1
human,en,en-human-0003330,1
human,en,en-human-0003330,2
human,en,en-human-0003330,2
human,en,en-human-0003330,1
human,en,en-human-0003330,3
human,en,en-human-0003330,3
human,en,en-human-0003330,2
human,en,en-human-0003330,1
human,en,en-human-0003330,4
human,en,en-human-0003331,2
human,en,en-human-0003331,1
human,en,en-human-0003331,1
human,en,en-human-0003331,2
human,en,en-human-0003331,1
human,en,en-human-0003331,2
human,en,en-human-0003331,2
human,en,en-human-0003331,1
human,en,en-human-0003331,3
human,en,en-human-0003331,3
human,en,en-human-0003331,2
human,en,en-human-0003331,1
human,en,en-human-0003331,4
human,en,en-human-0003331,1
human,en,en-human-0003331,2
human,en,en-human-0003331,1
human,en,en-human-0003331,1
human,en,en-human-0003331,3
human,en,en-human-0003331,3
human,en,en-human-0003331,2
human,en,en-human-0003331,1
human,en,en-human-0003331,9
human,en,en-human-0003331,1
human,en,en-human-0003331,2
human,en,en-human-0003331,2
human,en,en-human-0003331,5
human,en,en-human-0003331,4
human,en,en-human-0003331,2
human,en,en-human-0003331,1
human,en,en-human-0003331,8
human,en,en-human-0003332,2
human,en,en-human-0003332,1
human,en,en-human-0003332,8
human,en,en-human-0003332,2
human,en,en-human-0003332,1
human,en,en-human-0003332,3
human,en,en-human-0003332,3
human,en,en-human-0003332,1
human,en,en-human-0003332,2
human,en,en-human-0003332,1
human,en,en-human-0003333,2
human,en,en-human-0003333,1
human,en,en-human-0003333,1
human,en,en-human-0003333,2
human,en,en-human-0003333,4
human,en,en-human-0003333,1
human,en,en-human-0003333,2
human,en,en-human-0003333,1
human,en,en-human-0003333,5
human,en,en-human-0003333,3
human,en,en-human-0003333,2
human,en,en-human-0003333,1
human,en,en-human-0003333,4
human,en,en-human-0003333,5
human,en,en-human-0003333,4
human,en,en-human-0003333,3
human,en,en-human-0003333,2
human,en,en-human-0003333,1
human,en,en-human-0003333,7
human,en,en-human-0003333,1
human,en,en-human-0003333,2
human,en,en-human-0003334,2
human,en,en-human-0003334,1
human,en,en-human-0003334,1
human,en,en-human-0003334,2
human,en,en-human-0003334,1
human,en,en-human-0003334,2
human,en,en-human-0003334,3
human,en,en-human-0003334,2
human,en,en-human-0003334,1
human,en,en-human-0003334,4
human,en,en-human-0003334,2
human,en,en-human-0003334,1
human,en,en-human-0003334,7
human,en,en-human-0003334,1
human,en,en-human-0003334,12
human,en,en-human-0003334,1
human,en,en-human-0003334,2
human,en,en-human-0003334,3
human,en,en-human-0003334,2
human,en,en-human-0003334,1
human,en,en-human-0003334,4
human,en,en-human-0003334,2
human,en,en-human-0003334,1
human,en,en-human-0003334,21
human,en,en-human-0003334,3
human,en,en-human-0003334,2
human,en,en-human-0003334,1
human,en,en-human-0003334,4
human,en,en-human-0003334,3
human,en,en-human-0003334,2
human,en,en-human-0003334,1
human,en,en-human-0003334,8
human,en,en-human-0003334,2
human,en,en-human-0003334,1
human,en,en-human-0003334,3
human,en,en-human-0003334,1
human,en,en-human-0003334,2
human,en,en-human-0003334,3
human,en,en-human-0003334,2
human,en,en-human-0003334,1
human,en,en-human-0003334,4
human,en,en-human-0003334,1
human,en,en-human-0003334,2
human,en,en-human-0003335,3
human,en,en-human-0003335,2
human,en,en-human-0003335,1
human,en,en-human-0003335,1
human,en,en-human-0003335,2
human,en,en-human-0003335,1
human,en,en-human-0003335,2
human,en,en-human-0003335,1
human,en,en-human-0003335,4
human,en,en-human-0003335,1
human,en,en-human-0003335,2
human,en,en-human-0003335,1
human,en,en-human-0003335,2
human,en,en-human-0003335,2
human,en,en-human-0003335,1
human,en,en-human-0003335,11
human,en,en-human-0003335,2
human,en,en-human-0003335,1
human,en,en-human-0003335,3
human,en,en-human-0003335,1
human,en,en-human-0003335,2
human,en,en-human-0003335,1
human,en,en-human-0003335,2
human,en,en-human-0003335,2
human,en,en-human-0003335,1
human,en,en-human-0003335,5
human,en,en-human-0003335,1
human,en,en-human-0003335,3
human,en,en-human-0003335,1
human,en,en-human-0003335,5
human,en,en-human-0003336,1
human,en,en-human-0003336,3
human,en,en-human-0003336,1
human,en,en-human-0003336,1
human,en,en-human-0003336,2
human,en,en-human-0003337,1
human,en,en-human-0003337,3
human,en,en-human-0003337,2
human,en,en-human-0003337,1
human,en,en-human-0003337,8
human,en,en-human-0003337,2
human,en,en-human-0003337,1
human,en,en-human-0003337,5
human,en,en-human-0003337,1
human,en,en-human-0003337,2
human,en,en-human-0003337,2
human,en,en-human-0003337,1
human,en,en-human-0003337,9
human,en,en-human-0003337,2
human,en,en-human-0003337,1
human,en,en-human-0003337,3
human,en,en-human-0003337,5
human,en,en-human-0003337,4
human,en,en-human-0003337,3
human,en,en-human-0003337,2
human,en,en-human-0003337,1
human,en,en-human-0003337,10
human,en,en-human-0003337,2
human,en,en-human-0003337,1
human,en,en-human-0003337,1
human,en,en-human-0003337,4
human,en,en-human-0003338,5
human,en,en-human-0003338,4
human,en,en-human-0003338,3
human,en,en-human-0003338,2
human,en,en-human-0003338,1
human,en,en-human-0003339,6
human,en,en-human-0003339,1
human,en,en-human-0003339,4
human,en,en-human-0003339,3
human,en,en-human-0003339,1
human,en,en-human-0003339,1
human,en,en-human-0003339,2
human,en,en-human-0003339,1
human,en,en-human-0003339,3
human,en,en-human-0003339,1
human,en,en-human-0003339,2
human,en,en-human-0003339,3
human,en,en-human-0003339,2
human,en,en-human-0003339,1
human,en,en-human-0003339,6
human,en,en-human-0003339,1
human,en,en-human-0003339,2
human,en,en-human-0003339,1
human,en,en-human-0003339,2
human,en,en-human-0003339,1
human,en,en-human-0003339,4
human,en,en-human-0003340,2
human,en,en-human-0003340,1
human,en,en-human-0003340,3
human,en,en-human-0003340,2
human,en,en-human-0003340,1
human,en,en-human-0003340,1
human,en,en-human-0003340,2
human,en,en-human-0003340,1
human,en,en-human-0003340,4
human,en,en-human-0003340,3
human,en,en-human-0003340,2
human,en,en-human-0003340,1
human,en,en-human-0003340,4
human,en,en-human-0003340,1
human,en,en-human-0003340,3
human,en,en-human-0003340,3
human,en,en-human-0003340,2
human,en,en-human-0003340,1
human,en,en-human-0003340,5
human,en,en-human-0003340,1
human,en,en-human-0003340,2
human,en,en-human-0003340,1
human,en,en-human-0003340,4
human,en,en-human-0003340,1
human,en,en-human-0003340,2
